LOC_PID,LOC_NAME,LOC_CLASS,STATE,lat,lon
loc242cedc10c00,Rokewood,Gazetted Locality,VIC,-37.92641096210848,143.74258842954725
loc55df2bbde6c8,Rokewood Junction,Gazetted Locality,VIC,-37.850985782131,143.68494190478657
loc1fbfb471eb7c,Romsey,Gazetted Locality,VIC,-37.355134756302334,144.72589053549584
loc89825e26f3b9,Rosanna,Gazetted Locality,VIC,-37.73978336851842,145.069886311039
loc0eb66be50e45,Rose River,Gazetted Locality,VIC,-36.918176702444946,146.57182493071372
loc27f17301d012,Rosebery,Gazetted Locality,VIC,-35.82941368461217,142.42156399537578
loccc42e4c6be81,Rosebrook,Gazetted Locality,VIC,-38.345305574797536,142.26964953093875
locc81a6ec90a1b,Rosebud,Gazetted Locality,VIC,-38.371141093787855,144.91584915671106
loccc5be4c3f4e2,Rosedale,Gazetted Locality,VIC,-38.184213513453145,146.8267771520288
loc446c6e97b534,Roses Gap,Gazetted Locality,VIC,-36.97603934263984,142.45620837831856
loc714f6f789b8c,Rosewhite,Gazetted Locality,VIC,-36.57681633975661,146.88450170654636
loc1e1a054408cd,Roslynmead,Gazetted Locality,VIC,-36.13699434299216,144.5257114948185
locf58c627a550b,Ross Creek,Gazetted Locality,VIC,-37.64796167065151,143.7605639223608
loc624d0d0c0a70,Rossbridge,Gazetted Locality,VIC,-37.52497371100476,142.86026816168166
loc50eafec77b4c,Rostron,Gazetted Locality,VIC,-36.76569635502344,143.17090834606196
loc5524fe9b9f36,Rowsley,Gazetted Locality,VIC,-37.71746867157165,144.36807625174623
locfd8472c41cbe,Rowville,Gazetted Locality,VIC,-37.926332421935015,145.2362660334555
loc3754c5fc3408,Roxburgh Park,Gazetted Locality,VIC,-37.62573825545469,144.92648349730922
loc3e80e2045d9c,Rubicon,Gazetted Locality,VIC,-37.38570696953489,145.84690909368172
loc026e47177cdd,Ruby,Gazetted Locality,VIC,-38.43664416905736,145.92068080921314
locef5f8fe68ac2,Ruffy,Gazetted Locality,VIC,-36.946008145007355,145.49733388695634
locc474326381e9,Running Creek,Gazetted Locality,VIC,-36.550806272416295,147.05336431210029
loc1c4cc6b64b03,Runnymede,Gazetted Locality,VIC,-36.547006805328365,144.6712397892349
loc240944a9fd41,Rupanyup,Gazetted Locality,VIC,-36.641849202718504,142.685477019804
loca21ced7ea79c,Rushworth,Gazetted Locality,VIC,-36.58648031422801,145.0039410654448
loc7f2f0af4fcf0,Russells Bridge,Gazetted Locality,VIC,-38.00736445578633,144.1825698258645
loc6d3b4562e728,Rutherglen,Gazetted Locality,VIC,-36.06394213374925,146.48857672933232
loc63ef7c66c9c1,Ryans,Gazetted Locality,VIC,-37.55201816450352,147.47018071147164
locd0498f1fb276,Ryanston,Gazetted Locality,VIC,-38.50852953670834,145.58736567932948
loc9f3cac243db7,Rye,Gazetted Locality,VIC,-38.386963151048406,144.81188903852785
locf12d110b23cb,Rythdale,Gazetted Locality,VIC,-38.14085207292675,145.4618781710256
loc91cd8110d36c,Safety Beach,Gazetted Locality,VIC,-38.31608912010113,145.0010250919649
loc00e6e39d335b,Sailors Falls,Gazetted Locality,VIC,-37.392446326429294,144.11473253124603
loc098913697649,Sailors Gully,Gazetted Locality,VIC,-36.706127222756976,144.23283719288315
loc39bb55e0ae43,Sailors Hill,Gazetted Locality,VIC,-37.35926693078444,144.12550078940782
locc586266ef8cc,Sale,Gazetted Locality,VIC,-38.10606212390362,147.08129942511007
loc8befb396f9eb,Salisbury West,Gazetted Locality,VIC,-36.51782587833377,143.93904600419495
loccf0914ee3c08,Samaria,Gazetted Locality,VIC,-36.80920400713944,146.07484180809985
loc32763df5168c,San Remo,Gazetted Locality,VIC,-38.52926473949975,145.40817918414888
loc54b7476da830,Sandford,Gazetted Locality,VIC,-37.64787457818929,141.46377053396307
loc2bd2e2248a86,Sandhill Lake,Gazetted Locality,VIC,-35.73924024137126,143.6926906031676
locbb2eb3c34acf,Sandhurst,Gazetted Locality,VIC,-38.08125919719769,145.21082300874895
locda794d6d2295,Sandon,Gazetted Locality,VIC,-37.168121749991414,144.03851568539108
loc6f887e0e8e31,Sandringham,Gazetted Locality,VIC,-37.95250131962519,145.01215004216988
loc679429866800,Sandy Creek,Gazetted Locality,VIC,-36.360641477939964,147.12496383239312
loceae1d8365892,Sandy Point,Gazetted Locality,VIC,-38.81875412961304,146.12135680406976
loc2b2acbc81138,Sargood,Gazetted Locality,VIC,-37.588968775748015,146.74169115636778
loc93b0a308d74c,Sarsfield,Gazetted Locality,VIC,-37.755433872674885,147.7440224049543
locb65b06909766,Sassafras,Gazetted Locality,VIC,-37.86422313291618,145.35285339348508
loc9772147aba31,Sawmill Settlement,Gazetted Locality,VIC,-37.121065448849336,146.3674008073287
loc171a7a5b4661,Scarsdale,Gazetted Locality,VIC,-37.67819245526513,143.66205736870444
loc982a183f8eaa,Scoresby,Gazetted Locality,VIC,-37.90535353224097,145.2209659870087
loc930abd97fea8,Scotchmans Lead,Gazetted Locality,VIC,-37.66677954685086,143.84817883611282
locc1d3550695e9,Scotsburn,Gazetted Locality,VIC,-37.686054495370705,143.93263680783144
loccab1af72840b,Scotts Creek,Gazetted Locality,VIC,-38.456626356498326,143.07564667585046
loc91ab470f6b62,Sea Lake,Gazetted Locality,VIC,-35.4840642069583,142.89555873240272
locfbb2aa2cb994,Seabrook,Gazetted Locality,VIC,-37.88081019340764,144.75822110788755
loc276a2eb40904,Seacombe,Gazetted Locality,VIC,-38.12832712986168,147.42302027107428
locccf64b3f1134,Seaford,Gazetted Locality,VIC,-38.10623020730155,145.1423802021327
locf8551c74eecf,Seaholme,Gazetted Locality,VIC,-37.864604519166804,144.8446328106566
loc3b3d9365e89e,Seaspray,Gazetted Locality,VIC,-38.332207073497074,147.16138652831503
loc0e49993c4060,Seaton,Gazetted Locality,VIC,-37.94202449183714,146.68453144891674
loc7647cce9d4c5,Seaview,Gazetted Locality,VIC,-38.284580050078716,145.95746680085853
loc7c740d25f72b,Sebastian,Gazetted Locality,VIC,-36.59236796615667,144.20409005367213
locb948618ae376,Sebastopol,Gazetted Locality,VIC,-37.60210062753245,143.83634351500712
loce01794437106,Seddon,Gazetted Locality,VIC,-37.80667974701401,144.89197699626772
loc8dd564c07654,Sedgwick,Gazetted Locality,VIC,-36.89524588895409,144.3183040407963
loc2d7496657dea,Selby,Gazetted Locality,VIC,-37.91765350427049,145.38062156967973
locf31704b08db7,Selwyn,Gazetted Locality,VIC,-37.0642138767933,147.00199012399696
loc244a8ca56662,Separation Creek,Gazetted Locality,VIC,-38.59904981545621,143.89384389367177
locfacbd57c724a,Serpentine,Gazetted Locality,VIC,-36.43826887473943,143.99751196070142
loc616bd397f2f4,Serviceton,Gazetted Locality,VIC,-36.390526331374815,141.02318447700114
loc7769aef63ae9,Seville,Gazetted Locality,VIC,-37.798037108292476,145.48764234017074
loca59e61494f96,Seville East,Gazetted Locality,VIC,-37.78255667057813,145.49884202886534
loc79458be072ab,Seymour,Gazetted Locality,VIC,-37.03109471212154,145.1601080778549
locb66e684d7ddf,Shady Creek,Gazetted Locality,VIC,-38.102122949464956,146.0737217173829
loc776fb35064fc,Shannonvale,Gazetted Locality,VIC,-36.93199349418528,147.4227540588466
loc9c418920c62e,Shays Flat,Gazetted Locality,VIC,-37.064780468688824,143.07935137984185
loc5ef80fdea9a1,She Oaks,Gazetted Locality,VIC,-37.89605851204577,144.14752535280317
locf3a32f2950bf,Sheans Creek,Gazetted Locality,VIC,-36.773759888877606,145.6531717166115
loc38f1e91f4801,Sheep Hills,Gazetted Locality,VIC,-36.354934190509525,142.55159310302668
loc202ce2987f6d,Shelbourne,Gazetted Locality,VIC,-36.838068122335216,144.0605167842362
loc48416d8d3423,Shelford,Gazetted Locality,VIC,-37.96140052537469,143.91724997399132
locf01b400a3569,Shelley,Gazetted Locality,VIC,-36.19978172738469,147.54834275724653
locca9f8b1cf0b0,Shepherds Flat,Gazetted Locality,VIC,-37.27394128934934,144.1019057620672
loc1b289d3ff2fc,Shepparton,Gazetted Locality,VIC,-36.37413187227664,145.40324950128883
locfa061fb813bf,Shepparton East,Gazetted Locality,VIC,-36.403702707417395,145.49677315077736
loc9b3965d0a929,Shepparton North,Gazetted Locality,VIC,-36.321959406024405,145.38867733560738
locd1448b370cfe,Sherbrooke,Gazetted Locality,VIC,-37.890217159769584,145.359444755703
loc0a12a9e2e03f,Shoreham,Gazetted Locality,VIC,-38.42700633076474,145.03717371059892
loccc96b1b51a89,Sidonia,Gazetted Locality,VIC,-37.16319039894438,144.55979535640705
loc709dcb832d80,Silvan,Gazetted Locality,VIC,-37.831986659986626,145.44133024001331
loc9ca199182545,Silverleaves,Gazetted Locality,VIC,-38.453314944707884,145.27315609785825
loc1f3e21caaeb9,Simpson,Gazetted Locality,VIC,-38.51039097146677,143.25760562056996
locd45d52812a56,Simpsons Creek,Gazetted Locality,VIC,-37.761835386397806,148.36593675260116
locfad739ef37fb,Simson,Gazetted Locality,VIC,-36.994506748964085,143.7745030258341
loce1bca2a4ef7e,Skenes Creek,Gazetted Locality,VIC,-38.71292241291081,143.7096203550305
loc9c545185aa4c,Skenes Creek North,Gazetted Locality,VIC,-38.69201941303349,143.71576685930052
loc61531be03e87,Skibo,Gazetted Locality,VIC,-38.20570956311787,143.12796384384828
loc1a432b128c5c,Skinners Flat,Gazetted Locality,VIC,-36.35264943848319,143.58632361917114
locafb7b6ad9b7a,Skipton,Gazetted Locality,VIC,-37.69087094711821,143.33129642692546
loc3ccb852d09c7,Skye,Gazetted Locality,VIC,-38.10472774807258,145.21523575968132
loc1d12a73e5ba2,Slaty Creek,Gazetted Locality,VIC,-36.53624021604253,143.2930396782745
loc4818d6d686b4,Smeaton,Gazetted Locality,VIC,-37.3062175647985,143.96337588848644
loc56c5896345b2,Smiths Beach,Gazetted Locality,VIC,-38.50286179701607,145.25599949717565
locfb0d5b58d88d,Smiths Gully,Gazetted Locality,VIC,-37.62872838283066,145.28964397520963
locf036cd2bab96,Smokeytown,Gazetted Locality,VIC,-37.398723196080994,143.91955281744555
loc932a1d24c387,Smoko,Gazetted Locality,VIC,-36.822431518826406,147.06610535751338
loc4a26362045e1,Smythes Creek,Gazetted Locality,VIC,-37.60383258545956,143.76705709189258
loce65a44b81cd8,Smythesdale,Gazetted Locality,VIC,-37.64556079526782,143.66898031635264
loc2609e04c95d5,Snake Island,Gazetted Locality,VIC,-38.747502810228156,146.55136772598166
loc61a03af6b9e5,Snake Valley,Gazetted Locality,VIC,-37.61247574281397,143.5757018613184
locc098f71b2faf,Soldiers Hill,Gazetted Locality,VIC,-37.551136877836186,143.85931355008978
loc3bbceeb99746,Somers,Gazetted Locality,VIC,-38.38057295353635,145.1553927803535
loc6755f6d71124,Somerton,Gazetted Locality,VIC,-37.633718145987174,144.94754003917078
locd1d128ec42fa,Somerville,Gazetted Locality,VIC,-38.230000393616386,145.2038501534729
loc3b6fd5dcd874,Sorrento,Gazetted Locality,VIC,-38.34369464444285,144.7393782775558
loc6f86b30b85f7,South Dudley,Gazetted Locality,VIC,-38.59466159479149,145.5747145363004
locabef03e2a2a0,South Geelong,Gazetted Locality,VIC,-38.167922443336145,144.36516099227072
loc88ebb657408f,South Kingsville,Gazetted Locality,VIC,-37.82950936343859,144.87055921677023
locf51f6cd689bb,South Melbourne,Gazetted Locality,VIC,-37.833992869371734,144.96065658284022
loc22c42e389de3,South Morang,Gazetted Locality,VIC,-37.63764373640869,145.08600837745809
loc62dc63d67e3e,South Purrumbete,Gazetted Locality,VIC,-38.348042229806396,143.20556439902848
locb87676ac9be6,South Wharf,Gazetted Locality,VIC,-37.825332974252305,144.95240081137035
locc2ea2de6af6c,South Yarra,Gazetted Locality,VIC,-37.83799779056143,144.991466374246
loc31f384e524fe,Southbank,Gazetted Locality,VIC,-37.82540226551094,144.9635746655964
loc9472f04b1b97,Southern Cross,Gazetted Locality,VIC,-38.288973275787626,142.40374224031825
locefa5044bd133,Spargo Creek,Gazetted Locality,VIC,-37.48970519166827,144.14557136121897
locac35dbe8fc2a,Speed,Gazetted Locality,VIC,-35.405114107074596,142.424265563193
loce07c10c41329,Speewa,Gazetted Locality,VIC,-35.221154731377126,143.51619186934096
loc7ee7acc30be1,Spotswood,Gazetted Locality,VIC,-37.829322645842225,144.88643339757772
locc9201bcd8c48,Spring Gully,Gazetted Locality,VIC,-36.79924811692614,144.2887505135767
locaa6592c1d4fc,Spring Hill,Gazetted Locality,VIC,-37.297552352936776,144.34860158363193
loc643e0d8ec854,Springbank,Gazetted Locality,VIC,-37.51972998303637,144.05996510504826
locd31bcf6ae26a,Springdallah,Gazetted Locality,VIC,-37.74865293581783,143.62371225435777
loccf31877509f3,Springfield,Gazetted Locality,VIC,-35.573315089102536,143.11570556275234
loceec6ae91e339,Springfield,Gazetted Locality,VIC,-37.32988270259983,144.82559904006877
locb08e3d2d7e4c,Springhurst,Gazetted Locality,VIC,-36.21047798540471,146.47818781627961
loc05cf327a6b0e,Springmount,Gazetted Locality,VIC,-37.41333494094995,143.93387278981186
loc1d6e4fac2710,Springvale,Gazetted Locality,VIC,-37.94396320348188,145.1632758613768
loc3b583afba248,Springvale South,Gazetted Locality,VIC,-37.97181979163708,145.14862230332744
loc34a55c4d0462,St Albans,Gazetted Locality,VIC,-37.74794784819116,144.81161205694988
locb86ef7760cec,St Albans Park,Gazetted Locality,VIC,-38.19750277640683,144.39130374683947
loc574a25331b2f,St Andrews,Gazetted Locality,VIC,-37.579411568282396,145.28584131164428
loc125bace0de7f,St Andrews Beach,Gazetted Locality,VIC,-38.41929374415735,144.83162396636362
loc1ca1172ac69f,St Arnaud,Gazetted Locality,VIC,-36.62361557408356,143.23613955297128
loc70b8d156e417,St Arnaud East,Gazetted Locality,VIC,-36.62984108589147,143.3208275124945
loca3d913873678,St Arnaud North,Gazetted Locality,VIC,-36.59242171232812,143.16605798102546
loc9b22ab8c108e,St Clair,Gazetted Locality,VIC,-38.584051565250505,145.65111807198343
loc82590b303d0c,St Germains,Gazetted Locality,VIC,-36.203475003582746,145.1515467251612
loc407183a9488a,St Helena,Gazetted Locality,VIC,-37.68993346626475,145.12315410572393
loc887ba7f62a74,St Helens,Gazetted Locality,VIC,-38.24951361613297,142.05477842404565
locc101d399fec0,St Helens Plains,Gazetted Locality,VIC,-36.77515481895953,142.42812910437408
loc6564e19d3e03,St James,Gazetted Locality,VIC,-36.25742262182486,145.87919286192655
locfe955a87410d,St Kilda,Gazetted Locality,VIC,-37.86421934196181,144.98121503439756
loc695c9ddc8068,St Kilda East,Gazetted Locality,VIC,-37.8680029248944,145.00441813136848
locac6f70db6abd,St Kilda West,Gazetted Locality,VIC,-37.85847909026967,144.97162504976114
loc2c9ce0acd6de,St Leonards,Gazetted Locality,VIC,-38.181389532899985,144.67977833180223
loc84c3a2eefdee,Staceys Bridge,Gazetted Locality,VIC,-38.556939930917096,146.5164641073556
loc4b2a3968f0df,Staffordshire Reef,Gazetted Locality,VIC,-37.73438516361618,143.68381363801035
loc076ac89bbcfd,Staghorn Flat,Gazetted Locality,VIC,-36.23984639871651,146.9301803923738
loc78627358df5f,Stanhope,Gazetted Locality,VIC,-36.462582873183635,144.9819531397478
loc84eec26e56d3,Stanhope South,Gazetted Locality,VIC,-36.49168518641264,145.04105186128368
loc68ee16baa298,Stanley,Gazetted Locality,VIC,-36.38782064052967,146.77582979712335
locb98c41b63dea,Staughton Vale,Gazetted Locality,VIC,-37.84705190382111,144.25770390612746
loc3ad9c2cc4eed,Stavely,Gazetted Locality,VIC,-37.604141224031814,142.62493285607184
loc4e6d9830aae4,Stawell,Gazetted Locality,VIC,-37.04472442398596,142.769670536208
loc628752a263dc,Steels Creek,Gazetted Locality,VIC,-37.580945897937205,145.38179270635374
loc96f4f39ec0c2,Steiglitz,Gazetted Locality,VIC,-37.86716595099112,144.18681164703537
locf56a10497654,Stewarton,Gazetted Locality,VIC,-36.41533222738478,145.81313729536873
loc90c95b57d1c7,Stirling,Gazetted Locality,VIC,-37.45302916578646,147.70926580552077
loc26638b2030bc,Stockdale,Gazetted Locality,VIC,-37.82454332542253,147.19757445325243
loc49e0e701b462,Stockyard Hill,Gazetted Locality,VIC,-37.5452831570138,143.28809213909665
loc7b73d1e44db8,Stonehaven,Gazetted Locality,VIC,-38.123102243050475,144.22511211255247
loc4065cba3cd86,Stoneleigh,Gazetted Locality,VIC,-37.58356523961929,143.2306554636391
locc05e367b560c,Stony Creek,Gazetted Locality,VIC,-37.225187861147994,143.6854227585738
loccb350279da3d,Stony Creek,Gazetted Locality,VIC,-38.59333885688022,146.07958098743603
locc6dd87f45132,Stonyford,Gazetted Locality,VIC,-38.331403965584215,143.30829346986917
loc1e2a6f665e17,Stradbroke,Gazetted Locality,VIC,-38.27791366405407,147.03849855551266
loc4b54e0a553fa,Strangways,Gazetted Locality,VIC,-37.143913160260865,144.09128832060486
locc273bc1f8464,Straten,Gazetted Locality,VIC,-35.37352557058594,142.57445566889965
loce760613559f5,Stratford,Gazetted Locality,VIC,-37.94625793536122,147.11462473763225
locf072390a4529,Strath Creek,Gazetted Locality,VIC,-37.24663407017957,145.23061664660466
loc4c674194c354,Strathallan,Gazetted Locality,VIC,-36.25997445778232,144.77095439853812
loc497498bf1cc1,Strathbogie,Gazetted Locality,VIC,-36.87721672524761,145.76650383383998
loc4fbe8e7f70da,Strathdale,Gazetted Locality,VIC,-36.76818086767943,144.31868027195083
locee2358671490,Strathdownie,Gazetted Locality,VIC,-37.73841324279948,141.11776171954097
loc1c1d725fe71e,Strathewen,Gazetted Locality,VIC,-37.54021813091421,145.27401299868177
loc13ed320cd188,Strathfieldsaye,Gazetted Locality,VIC,-36.80548305057508,144.36306371150226
locf07cdad512c3,Strathkellar,Gazetted Locality,VIC,-37.70255806243443,142.1169605902174
loc24d557922507,Strathlea,Gazetted Locality,VIC,-37.148909352614865,143.9729222754426
loce0b9b108d16c,Strathmerton,Gazetted Locality,VIC,-35.90463186811082,145.4486549221059
loc731aac9d3e93,Strathmore,Gazetted Locality,VIC,-37.72990146930288,144.92057618505328
loc9721f9d95eee,Strathmore Heights,Gazetted Locality,VIC,-37.71421370295661,144.8995683484157
loc504fa57cb876,Strathtulloh,Gazetted Locality,VIC,-37.73249442989015,144.59691096783325
locac6802581362,Streatham,Gazetted Locality,VIC,-37.63824421166001,143.09060543991677
loca172080d97ae,Strzelecki,Gazetted Locality,VIC,-38.34308235043315,145.89870763748075
loc9f0d65ead68c,Stuart Mill,Gazetted Locality,VIC,-36.794587402043625,143.28273425683676
loc3c784a9e7976,Sugarloaf,Gazetted Locality,VIC,-38.69100830530313,143.7965345796268
loc8d6ecd89ab09,Sugarloaf Creek,Gazetted Locality,VIC,-37.12561219733524,145.02502489580277
loc45da03d937dd,Suggan Buggan,Gazetted Locality,VIC,-36.91654692266796,148.33687772641858
loceded6e0341b3,Sulky,Gazetted Locality,VIC,-37.45872077257124,143.86383659090967
loc1134c6b93255,Summerlands,Gazetted Locality,VIC,-38.50738843140846,145.14520953268232
loc00f0949ea0ad,Sunbury,Gazetted Locality,VIC,-37.55337757518503,144.71353813989464
loc274a11984c33,Sunday Creek,Gazetted Locality,VIC,-37.25436752827172,145.0473905699551
loc1eda86883ae9,Sunderland Bay,Gazetted Locality,VIC,-38.50314385912402,145.2729669823619
loc1fc92c0da5b7,Sunset Strip,Gazetted Locality,VIC,-38.49515624158422,145.26606322479915
loc61addd636cfb,Sunshine,Gazetted Locality,VIC,-37.789704387438306,144.83578522985044
loc37017194a2d7,Sunshine North,Gazetted Locality,VIC,-37.76259353750474,144.83696502174712
loc46443686a430,Sunshine West,Gazetted Locality,VIC,-37.79924306170535,144.805957691318
locbdef0302d160,Surf Beach,Gazetted Locality,VIC,-38.507817479522615,145.29008278219072
loc4add9dd25668,Surrey Hills,Gazetted Locality,VIC,-37.825272296994314,145.10030151269058
loc898cebd58b27,Sutherland,Gazetted Locality,VIC,-36.53606668237738,143.19540682393733
loc5d5e436b32ec,Sutherlands Creek,Gazetted Locality,VIC,-38.01276179062904,144.2181121560231
loc06d8c087370b,Sutton,Gazetted Locality,VIC,-35.722773721457045,142.9735862482375
loc1ef6cd987380,Sutton Grange,Gazetted Locality,VIC,-36.98732063579825,144.37045100214027
locdbb9e644cdbc,Swan Bay,Gazetted Locality,VIC,-38.23394393796184,144.6675961630939
locedacea740a10,Swan Hill,Gazetted Locality,VIC,-35.36210271575122,143.51272110529607
loc8710c53a552c,Swan Hill West,Gazetted Locality,VIC,-35.368747243491384,143.39804765240484
loc80cb8fb990a3,Swan Island,Gazetted Locality,VIC,-38.24958752993854,144.68022822085132
loc94db18332b02,Swan Marsh,Gazetted Locality,VIC,-38.373726809003,143.35415681685035
loc186a20adcf17,Swan Reach,Gazetted Locality,VIC,-37.815230340532416,147.8765528904048
locede7f63fcf49,Swanpool,Gazetted Locality,VIC,-36.727140935528524,145.99128983912732
loc7f07093250fd,Swanwater,Gazetted Locality,VIC,-36.536843219571224,143.10499867405665
loc8f8289189932,Swanwater West,Gazetted Locality,VIC,-36.519454231824625,143.01640277683364
loc78d50d88ce2d,Swifts Creek,Gazetted Locality,VIC,-37.24942323915885,147.7592376891513
loc4b34c45998d4,Sydenham,Gazetted Locality,VIC,-37.696068731104134,144.76303615733264
locf7a35a7782ab,Sylvaterre,Gazetted Locality,VIC,-36.07568677930966,144.23245655249258
locad67800f600e,Tabberabbera,Gazetted Locality,VIC,-37.55805495253899,147.37544056513264
loc3532f7182cf4,Tabilk,Gazetted Locality,VIC,-36.85519335936401,145.17878397329903
locd11391133304,Tabor,Gazetted Locality,VIC,-37.83080389878805,142.18984305015516
loc9730683f20a2,Taggerty,Gazetted Locality,VIC,-37.3498064020602,145.72598803969245
loc310f52d7bc1b,Tahara,Gazetted Locality,VIC,-37.74305015813066,141.73477294144345
loc92c02e6239c4,Tahara Bridge,Gazetted Locality,VIC,-37.68212764474982,141.65652134316917
loc35eee235f791,Tahara West,Gazetted Locality,VIC,-37.73250906696576,141.6266534659033
loc2e8632815597,Talbot,Gazetted Locality,VIC,-37.180722763315664,143.69475853122907
loca35939162749,Talgarno,Gazetted Locality,VIC,-36.06493928925477,147.1594467473477
loc39a81501f6a9,Tallandoon,Gazetted Locality,VIC,-36.41171414402835,147.2319044483767
loc611e5c6e9f93,Tallangatta,Gazetted Locality,VIC,-36.23537650417926,147.18279446153724
locd80b9ab8e1f0,Tallangatta East,Gazetted Locality,VIC,-36.2133249788778,147.27581634624505
loc6f0dc4a4e6a0,Tallangatta South,Gazetted Locality,VIC,-36.33376068570834,147.2758857248772
loc8e2fcc3d7f1c,Tallangatta Valley,Gazetted Locality,VIC,-36.32518504261057,147.43295570927452
loc28af1e0afcb0,Tallarook,Gazetted Locality,VIC,-37.129946975516035,145.12252529653455
locc884f66b9560,Tallygaroopna,Gazetted Locality,VIC,-36.24070473555837,145.44075959523167
loca9d9fb9d90f9,Tambo Crossing,Gazetted Locality,VIC,-37.49793476325186,147.83579340184568
loc18fbc6e8b6c9,Tambo Upper,Gazetted Locality,VIC,-37.76279746705062,147.87913051336213
loc0297eb9fdb05,Tamboon,Gazetted Locality,VIC,-37.68019118154703,149.18705653210137
loc7d88b94c780c,Tamboritha,Gazetted Locality,VIC,-37.43545007833474,146.69092577386152
locf511f8440b74,Taminick,Gazetted Locality,VIC,-36.39511543750004,146.18220709113564
loc85777ed7d4a8,Tamleugh,Gazetted Locality,VIC,-36.58786901396166,145.57892510755138
loca0749b91bc21,Tamleugh North,Gazetted Locality,VIC,-36.53131218835355,145.58352132270454
loc14cde479f31e,Tandarook,Gazetted Locality,VIC,-38.317040256111035,143.18490272801586
loc1b2d6ebece63,Tandarra,Gazetted Locality,VIC,-36.43902880214465,144.20656619437216
loc90c60f5d2011,Tangambalanga,Gazetted Locality,VIC,-36.24165259590927,147.0401971914385
loc4b53ae72109c,Tanjil,Gazetted Locality,VIC,-37.94325015872974,146.21809669502022
loc47bee1afee13,Tanjil Bren,Gazetted Locality,VIC,-37.851817177421125,146.14802846708784
loc9a17abcd62bb,Tanjil South,Gazetted Locality,VIC,-38.0998708471965,146.26550200139667
loc46ac814b3122,Tantaraboo,Gazetted Locality,VIC,-37.24039477841285,144.8247214821527
loc0f1dbfc07b88,Tanwood,Gazetted Locality,VIC,-37.009345213313345,143.38711838071663
locb4edf1d963ad,Tanybryn,Gazetted Locality,VIC,-38.65668306927155,143.71817113577086
loc492d81583a5a,Taradale,Gazetted Locality,VIC,-37.14078251886971,144.34444100785475
loc987a51ef1b8e,Tarcombe,Gazetted Locality,VIC,-36.96574065424534,145.31781586088368
loc108a649ba4ae,Tarilta,Gazetted Locality,VIC,-37.178081306339095,144.1904834960262
loc6819fbf32cef,Tarnagulla,Gazetted Locality,VIC,-36.7753512231907,143.830600764037
loc819a06b032e3,Tarneit,Gazetted Locality,VIC,-37.836325403933046,144.65951504670826
loca8a725aac99c,Tarnook,Gazetted Locality,VIC,-36.53557751461973,145.86141051584696
locf185862fdace,Taroon,Gazetted Locality,VIC,-38.33154700238164,142.8689671857714
loc1483464fe7a4,Tarra Valley,Gazetted Locality,VIC,-38.469607940373514,146.55045557610586
locf21663386d1e,Tarranyurk,Gazetted Locality,VIC,-36.223434864697595,142.09834563876532
loc592fc18044bc,Tarraville,Gazetted Locality,VIC,-38.625936501257485,146.74912823203258
loce718575b31cf,Tarrawarra,Gazetted Locality,VIC,-37.65653082894758,145.44263879617054
loc25273574cf84,Tarrawingee,Gazetted Locality,VIC,-36.38616206616156,146.46110609929127
locc12d00a14d83,Tarrayoukyan,Gazetted Locality,VIC,-37.30463523136277,141.55688640065284
locca627b6056a1,Tarrengower,Gazetted Locality,VIC,-37.0054137932503,144.01510886927167
loc492e00cb5d44,Tarrenlea,Gazetted Locality,VIC,-37.67703385948858,141.73722613370964
loca6b49df57905,Tarrington,Gazetted Locality,VIC,-37.766966974569854,142.12190330510248
loce9332a0b2116,Tarrone,Gazetted Locality,VIC,-38.227139215380966,142.194862353764
loc46e9bd60371b,Tarwin,Gazetted Locality,VIC,-38.59891911928113,145.95363625557331
locc14e6fa711f7,Tarwin Lower,Gazetted Locality,VIC,-38.773569049805104,145.91679111992653
locffba4992fc2a,Tatong,Gazetted Locality,VIC,-36.763943394908566,146.16195378472918
locf054a9836e56,Tatura,Gazetted Locality,VIC,-36.4474661106739,145.22279655754977
loce044fe644655,Tatura East,Gazetted Locality,VIC,-36.4474775749687,145.29555214647462
loc2d49de87a98d,Tatyoon,Gazetted Locality,VIC,-37.50080268377745,142.99395497311164
loc71cd3ca85009,Tawonga,Gazetted Locality,VIC,-36.673780578055585,147.1711974107522
loc6de6554b144b,Tawonga South,Gazetted Locality,VIC,-36.76252706152091,147.13879000598845
loc240b979fad0f,Taylor Bay,Gazetted Locality,VIC,-37.20642761825431,145.88844852872023
locc91f4a31a1bc,Taylors Hill,Gazetted Locality,VIC,-37.71486473245852,144.75337269191454
locf065e41cfac9,Taylors Lakes,Gazetted Locality,VIC,-37.69667377667446,144.78226424604156
locc98c206ba48a,Teal Point,Gazetted Locality,VIC,-35.682154765181004,144.04914655480775
loc438dbf96a52e,Tecoma,Gazetted Locality,VIC,-37.906833101799364,145.3437080566978
locbc413ed72915,Teddywaddy,Gazetted Locality,VIC,-36.19487226771315,143.332113549658
locf090c6542dca,Teddywaddy West,Gazetted Locality,VIC,-36.188807729597755,143.21364751830822
loce208722da6de,Teesdale,Gazetted Locality,VIC,-38.02432209037579,144.04756884356982
loc8b5fb46310cd,Telangatuk East,Gazetted Locality,VIC,-37.120288399318326,142.0161113550177
loc4f3728f8eede,Telford,Gazetted Locality,VIC,-36.10390442887874,145.95189009296422
loc04def1c0ccbb,Telopea Downs,Gazetted Locality,VIC,-36.040588151173054,141.10773779169037
